OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape
422096,456086,SFO-GA00680505-35-187-0015-01,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission","GA Gainesville","GAS Coosa District, Gainesville Office",,,,,,,,,,2005,2453388.5,18,,4.0,Campfire,,,,0.45,B,34.47193256,-84.05263344,14.0,"MISSING/NOT SPECIFIED",GA,Lumpkin,187,Lumpkin,""
256119,261154,W-325188,FED,DOI-WFMI,BIA,USNDSRA,"Standing Rock Agency",NDSRA,"Standing Rock Agency",70,,,65RESTART,,,,,,2002,2452378.5,104,2254,7.0,Arson,2452378.5,104,2310,10.0,C,46.0433,-100.7054,2.0,BIA,ND,,,,""
379703,401426,SFO-AK0369-96_12546,NONFED,ST-NASF,ST/C&L,USAKDAS,"Delta Area Forestry",AKDAS,"Delta Area Forestry",,,,,,,,,,1996,2450259.5,177,,7.0,Arson,,,,1.5,B,64.05262,-145.6278,14.0,"MISSING/NOT SPECIFIED",AK,,,,""
890466,1015990,SWRA_LA_18229,NONFED,ST-LALAS,ST/C&L,USLALAS,"Louisiana Office of Forestry",LALAS7,"LAS District 7",,LA7-R7,,,,,,,,1999,2451263.5,85,,9.0,Miscellaneous,,,,0.1,A,31.1092,-93.5314,14.0,"MISSING/NOT SPECIFIED",LA,,,,""
1744734,300084193,SFO-2014SCSCS14FF0417,NONFED,ST-NASF,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,14FF0417,,,,,,,,2014,2456718.5,61,1208,3.0,Smoking,2456718.5,61,1248,1.0,B,34.220501,-80.680023,8.0,PRIVATE,SC,"Kershaw County",055,Kershaw,""
80582,81494,FS-306257,FED,FS-FIRESTAT,FS,USCAMDF,"Modoc National Forest",0509,"Modoc National Forest",11,,,"BSFMU #1",,,,,,1995,2449899.5,182,1232,1.0,Lightning,2449899.5,182,1300,0.1,A,41.78583333,-120.94416667,5.0,USFS,CA,,,,""
1270065,1674652,SFO-KY-4320089024,NONFED,ST-NASF,ST/C&L,USKYKYS,"Kentucky Division of Forestry",KYKYS,"Kentucky Division of Forestry",,4320089024,,,,,,,,2008,2454769.5,304,1415,5.0,"Debris Burning",2454769.5,304,1415,4.0,B,38.26682,-82.88499,14.0,"MISSING/NOT SPECIFIED",KY,Carter,043,Carter,""
1608453,201629637,SFO-NJ-2012-C122301,NONFED,ST-NASF,ST/C&L,USNJNJS,"New Jersey Forest Fire Service",NJDEP,"New Jersey Department of Environmental Protection",,C122301,,,,,,,,2012,2456284.5,358,1100,7.0,Arson,2456289.5,363,1200,3.0,B,39.5333379,-74.6868815,14.0,"MISSING/NOT SPECIFIED",NJ,Atlantic,001,Atlantic,""
965663,1093979,TFS_FL_44482,NONFED,ST-FLFLS,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS5,"FLS Perry District",,0030,,,,,,,,1995,2449773.5,56,,6.0,Railroad,,,,8.0,B,30.47,-83.36,14.0,"MISSING/NOT SPECIFIED",FL,Madison,079,Madison,""
125849,127083,FS-352201,FED,FS-FIRESTAT,FS,USWAOWF,"Okanogan/Wenatchee National Forest",0608,"Okanogan National Forest",17,,,"CRYSTAL LAKE",,,,,,2000,2451746.5,203,1658,1.0,Lightning,2451746.5,203,2359,0.1,A,48.76444444,-120.17972222,5.0,USFS,WA,47,047,Okanogan,""
479077,515710,SFO-LA01420606-3057,NONFED,ST-NASF,ST/C&L,USLALAS,"Louisiana Office of Forestry",LALA2,"LAS District 2",,,,,,,,,,2006,2454076.5,341,,7.0,Arson,,,,1.0,B,30.91035121,-92.69521136,14.0,"MISSING/NOT SPECIFIED",LA,Rapides,079,Rapides,""
324125,330997,W-581130,FED,DOI-WFMI,BLM,USCOCRD,"Northwest District",COCRD,"Western Slope Center, Craig",,,ED7C,"ECKLUND DRAW 2",,,,,,2008,2454676.5,211,1322,1.0,Lightning,2454676.5,211,1900,0.1,A,40.6564,-108.9668,1.0,BLM,CO,Moffat,081,Moffat,""
1643187,201770470,W-658991,FED,DOI-WFMI,BLM,USAZASD,"Arizona Strip Field Office",AZASD,"Arizona Strip Field Office",,,HV3C,BUTTE,,,,,,2013,2456521.5,229,1543,1.0,Lightning,2456523.5,231,1730,0.1,A,36.5769,-113.3767,1.0,BLM,AZ,Mohave,015,Mohave,""
906151,1033198,SWRA_SC_46827,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS6,"SCS Unit 6",,0159,,,,,,,,1997,2450591.5,143,,9.0,Miscellaneous,,,,0.5,B,33.1125,-80.1083,14.0,"MISSING/NOT SPECIFIED",SC,,,,""
328111,335476,W-546137,FED,DOI-WFMI,BLM,USIDIFD,"Idaho Falls District",IDBUD,"Burley Field Office",,,DVK2,PRINCESS,,,,,,2007,2454319.5,219,1322,9.0,Miscellaneous,2454319.5,219,2000,98.0,C,42.3133,-113.9969,1.0,BLM,ID,Cassia,031,Cassia,""
412163,446041,SFO-FL052005-15-0195,NONFED,ST-NASF,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS,"Florida Forest Service",,15-0195,,,,,,,,2005,2453477.5,107,,5.0,"Debris Burning",,,,0.1,A,27.48943998,-81.79388999,14.0,"MISSING/NOT SPECIFIED",FL,Hardee,049,Hardee,""
1653140,201811481,SFO-2013CACDFLNU000759,NONFED,ST-NASF,ST/C&L,USCALNU,"Sonoma-Lake Napa Unit",CALNU,"Sonoma-Lake Napa Unit",,LNU000759,,,,,,,,2013,2456402.5,110,1542,2.0,"Equipment Use",,,,0.1,A,38.425659,-122.742894,14.0,"MISSING/NOT SPECIFIED",CA,SONOMA,097,Sonoma,""
1150660,1401542,ALS-BWT-20070331-002,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALBWT,"AFC Brewton",002,BWT-20070331-002,,,,,,,,2007,2454190.5,90,1254,7.0,Arson,2454190.5,90,1550,7.0,B,30.789462,-87.890863,14.0,"MISSING/NOT SPECIFIED",AL,Baldwin,003,Baldwin,""
1539224,201395299,TFS-TXFD2009-222204,NONFED,ST-TXTXS,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXVFD,"Cotulla Vol. Fire Department",,222204,,"GREY AVE GARDENDALE",,,,,,2009,2455093.5,262,,5.0,"Debris Burning",,,,0.25,A,28.51729772,-99.2122984,13.0,"STATE OR PRIVATE",TX,"La Salle",283,"La Salle",""
1337687,1816700,SFO-NY-NY1710-2005-0000422,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY1710,"Fire Department of New York",,NY1710-2005-0000422,,,,,,,,2005,2453479.5,109,1527,9.0,Miscellaneous,2453479.5,109,1527,1.14,B,44.8393614,-74.25923256,14.0,"MISSING/NOT SPECIFIED",NY,FRANKLIN,033,Franklin,""
72390,73172,FS-297829,FED,FS-FIRESTAT,FS,USORRSF,"Rogue River-Siskiyou National Forest",0611,"Siskiyou National Forest",2,,,,,,,,,1994,2449483.5,131,1000,1.0,Lightning,2449483.5,131,1500,0.1,A,42.04333333,-123.69333333,5.0,USFS,OR,,,,""
213988,217034,W-21818,FED,DOI-WFMI,BLM,USCACND,"Central California District",CABBD,"Bakersfield District",,,U952,PEDRO,,,,,,1995,2449926.5,209,1600,2.0,"Equipment Use",2449926.5,209,1800,20.0,C,37.7166,-120.3344,8.0,PRIVATE,CA,,,,""
1334607,1813618,SFO-NY-NY5247-2003-000443,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY5247,"Fire Department of New York",,NY5247-2003-000443,,,,,,,,2003,2452956.5,317,1812,1.0,Lightning,2452956.5,317,1812,0.1,A,40.89665991,-73.41951092,14.0,"MISSING/NOT SPECIFIED",NY,SUFFOLK,103,Suffolk,""
1146449,1397213,ODF-87315,NONFED,ST-ORORS,ST/C&L,USOR954S,"The Dalles Unit",ORODF-954,"The Dalles Unit",023,87315,,"RESERVATION RD",,,,,,2010,2455425.5,229,,1.0,Lightning,2455425.5,229,,9.0,B,45.07194,-121.29667,8.0,PRIVATE,OR,65,065,Wasco,""
1728757,300006940,FWS-2014USMNGLRH3Q2,FED,FWS-FMIS,FWS,USMNGLR,"Glacial Ridge",USMNGLR,"GLACIAL RIDGE NWR",,,H3Q2,"TRANSFORMER WF",,,,,,2014,2456763.5,106,1500,12.0,Structure,2456763.5,106,1600,0.1,A,47.7147,-96.2687,4.0,FWS,MN,Polk,119,Polk,""
763025,864842,WA_6010,NONFED,ST-WAWAS,ST/C&L,USWAWAS,"Washington State Headquarters",WAWAS,"Washington State Headquarters",,,,,,,,,,1998,2450937.5,124,,3.0,Smoking,,,,0.5,B,45.96147,-120.89782,8.0,PRIVATE,WA,"Klickitat County",039,Klickitat,""
1836453,300259006,SFO-2015NY4804NY4804-2015-12193,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY4804,"Fire Department of New York",,NY4804-2015-12193,,,,,,,,2015,2457274.5,252,1008,7.0,Arson,2457274.5,252,1117,0.1,A,42.5852,-74.6406,14.0,"MISSING/NOT SPECIFIED",NY,SCHOHARIE,095,Schoharie,""
639635,690956,SFO-TX0482-115257,NONFED,ST-NASF,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXTXS,"Texas Forest Service",,,,,,,,,,2008,2454467.5,2,,9.0,Miscellaneous,,,,15.0,C,30.52117,-96.06354,14.0,"MISSING/NOT SPECIFIED",TX,Grimes,185,Grimes,""
378154,399050,SFO-AK01140505-00045,NONFED,ST-NASF,ST/C&L,USAKFAS,"Fairbanks Area Forestry",AKFAS,"Fairbanks Area Forestry",,,,,,,,,,2005,2453491.5,121,,5.0,"Debris Burning",,,,0.2,A,64.78332999,-147.3167,14.0,"MISSING/NOT SPECIFIED",AK,,,,""
1279085,1728502,SFO-NH-2008-340,NONFED,ST-NASF,ST/C&L,USNHNHS,"New Hampshire Division of Forest and Lands",NHDFL,"New Hampshire Division of Forest and Lands",,2008-340,,,,,,,,2008,2454618.5,153,,1.0,Lightning,,,,0.75,B,43.1802423,-71.4500248,14.0,"MISSING/NOT SPECIFIED",NH,Merrimack,013,Merrimack,""
1287189,1757948,SFO-NY-NY1404-2009-250,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY1404,"Fire Department of New York",,NY1404-2009-250,,,,,,,,2009,2454930.5,99,1327,9.0,Miscellaneous,2454930.5,99,1327,2.44,B,41.6279616,-73.6657135,14.0,"MISSING/NOT SPECIFIED",NY,DUTCHESS,027,Dutchess,""
1826169,300245538,SFO-2015CACDFTGU004392,NONFED,ST-NASF,ST/C&L,USCATGU,"Tehama-Glenn Unit",CATGU,"Tehama-Glenn Unit",,TGU004392,,,,,,,,2015,2457168.5,146,1657,5.0,"Debris Burning",2457168.5,146,1809,14.0,C,40.229183,-122.331583,14.0,"MISSING/NOT SPECIFIED",CA,TEHAMA,103,Tehama,""
1028468,1158106,TFS_NC_207107,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS206,"NCS Region 2 District 6",,98-047,,"OLD POND BED",,,,,,1998,2451113.5,300,,7.0,Arson,,,,0.5,B,34.975,-79.255,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
189094,191490,W-439420,FED,DOI-WFMI,BIA,USWACOA,"Colville Agency",WACOA,"Colville Agency",52,,,"COPPER CR",,,,,,1994,2449526.5,174,0740,1.0,Lightning,2449526.5,174,1530,0.1,A,48.1282,-118.5978,2.0,BIA,WA,,,,""
690888,768585,MSARCH_3781,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission",MSMSS,"Mississippi Forestry Commission",,,,,,,,,,1992,2448683.5,62,1645,5.0,"Debris Burning",2448683.5,62,1840,1.0,B,33.4472101,-89.89808495,14.0,"MISSING/NOT SPECIFIED",MS,Carroll,015,Carroll,""
1499424,201174315,2011SCSCS12WF0187,NONFED,ST-NASF,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,12WF0187,,,,,,,,2011,2455880.5,319,1330,5.0,"Debris Burning",2455880.5,319,1418,0.1,A,33.435429,-81.47245,8.0,PRIVATE,SC,"Aiken County",003,Aiken,""
192274,194757,W-465894,FED,DOI-WFMI,BIA,USCASCA,"Southern California Agency",CASCA,"Southern California Agency",8,,,"LA POSTA",,,,,,1997,2450499.5,51,1535,5.0,"Debris Burning",2450499.5,51,1548,0.7,B,32.7223,-116.3675,2.0,BIA,CA,,,,""
1572711,201501463,W-640868,FED,DOI-WFMI,BIA,USCAHIA,"Hoopa Valley Tribe",CAHIA,"Hoopa Valley Tribe",104,,G3L2,"MIKES POINT # 1",,,,,,2012,2456132.5,206,1946,7.0,Arson,2456132.5,206,2106,0.2,A,41.0347,-123.6622,9.0,TRIBAL,CA,,,,""
1100096,1339608,"CDF_2003_53_2211_005932      ",NONFED,ST-CACDF,ST/C&L,USCALNU,"Sonoma-Lake Napa Unit",CALNU,"Sonoma-Lake Napa Unit",,"005932      ",,"VALLEY                   ",,,,,,2003,2452866.5,227,,2.0,"Equipment Use",,,,7.0,B,38.90305555,-122.67805555,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
1854433,300287519,SFO-2015CACDFMMU010246,NONFED,ST-NASF,ST/C&L,USCAMMU,"Merced-Mariposa Unit",CAMMU,"CDF - Merced-Mariposa Unit",,MMU010246,,,,,,,,2015,2457173.5,151,0020,13.0,Missing/Undefined,2457173.5,151,0115,1.0,B,36.943517,-120.015133,14.0,"MISSING/NOT SPECIFIED",CA,MADERA,039,Madera,""
1315549,1794317,SFO-WV-2002-7609,NONFED,ST-NASF,ST/C&L,USWVWVS,"West Virginia Division of Forestry",WVDOF,"West Virginia Division of Forestry",,2002-7609,,"522 SOUTH",,,,,,2002,2452603.5,329,1742,5.0,"Debris Burning",2452603.5,329,1742,0.1,A,39.60851569,-78.23648042,8.0,PRIVATE,WV,Morgan,065,Morgan,""
1304021,1774792,SFO-NY-NY5219-2007-0189,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY5219,"Fire Department of New York",,NY5219-2007-0189,,,,,,,,2007,2454140.5,40,1356,9.0,Miscellaneous,2454140.5,40,1356,0.1,A,40.84065192,-73.04952068,14.0,"MISSING/NOT SPECIFIED",NY,SUFFOLK,103,Suffolk,""
1689889,201854414,SFO-2013WYWYS13085,NONFED,ST-NASF,ST/C&L,USWYWYS,"Wyoming State Forestry",WYWYS,"Wyoming State Forestry",,13085,,"BOULDER RIDGE CAMP FIRE",,,,,,2013,2456426.5,134,1045,2.0,"Equipment Use",2456426.5,134,1457,0.17,A,41.04158,-105.57506,8.0,PRIVATE,WY,Albany,001,Albany,""
858414,980451,SWRA_AL_53972,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALALS4,"AFC District 4",,87.476,,,,,,,,2002,2452330.5,56,,7.0,Arson,,,,4.5,B,31.9094,-87.4764,14.0,"MISSING/NOT SPECIFIED",AL,,,,""
1608028,201629180,SFO-CA-2012-BTU006821,NONFED,ST-NASF,ST/C&L,USCABTU,"Butte Unit",CABTU,"Butte Unit",,BTU006821,,12TH,,,,,,2012,2456117.5,191,1217,5.0,"Debris Burning",,,,1.0,B,39.520424,-121.591589,14.0,"MISSING/NOT SPECIFIED",CA,BUTTE,007,Butte,""
1660119,201819780,SFO-2013NM-13-40450343X,NONFED,ST-NASF,ST/C&L,USNMNMS,"New Mexico - State Forestry",NM,"New Mexico - State Forestry",,13-40450343X,,THUNDERBIRD,,,,,,2013,2456354.5,62,1630,9.0,Miscellaneous,2456354.5,62,1645,0.5,B,35.599117,-105.682667,8.0,PRIVATE,NM,"San Miguel",047,"San Miguel",""
1556370,201414150,TFS-TXFD2011-338071,NONFED,ST-TXTXS,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXSFD,"Amarillo Fire Department",,338071,,2011-8398,,,,,,2011,2455725.5,164,,9.0,Miscellaneous,,,,1.0,B,35.194037,-101.793673,13.0,"STATE OR PRIVATE",TX,Potter,375,Potter,""
715718,811582,ODF-64341,NONFED,ST-ORORS,ST/C&L,USOR711S,"Medford Unit",ORODF-711,"Medford Unit",072,64341,,"I-5 MM 39/40",,,,,,2002,2452481.5,207,,9.0,Miscellaneous,2452481.5,207,,0.01,A,42.41669,-123.00644,7.0,STATE,OR,29,029,Jackson,""
938424,1065922,SWRA_TN_4926,NONFED,ST-TNTNS,ST/C&L,USTNTNS,"Tennessee Division of Forestry",TNTNS5,"TNS Unit 5",,0302,,,,,,,,1998,2451117.5,304,,7.0,Arson,,,,0.1,A,35.2917,-87.7683,14.0,"MISSING/NOT SPECIFIED",TN,,,,""
832501,953743,STATE_MS_94100,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission","MS Southeast","MSS Southeast District",,01-001,,,,,,,,2001,2452018.5,109,,7.0,Arson,,,,12.0,C,31.135,-89.3333,14.0,"MISSING/NOT SPECIFIED",MS,,,,""
1061962,1274334,FS-389146,FED,FS-FIRESTAT,FS,USCALPF,"Los Padres National Forest",0507,"Los Padres National Forest",24,,2983,IRONWOOD,,,,,,2003,2452849.5,210,0705,9.0,Miscellaneous,2452849.5,210,1000,0.1,A,34.84638889,-119.17305556,13.0,"STATE OR PRIVATE",CA,,,,""
1669085,201831220,SFO-2013NY0503NY0503-2013-000038,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY0503,"Fire Department of New York",,NY0503-2013-000038,,,,,,,,2013,2456419.5,127,1817,9.0,Miscellaneous,2456419.5,127,,1.0,B,42.2676,-78.9473,14.0,"MISSING/NOT SPECIFIED",NY,CATTARAUGUS,009,Cattaraugus,""
361499,372069,FWS-1997MNLFR3477,FED,FWS-FMIS,FWS,USMNLFR,"Litchfield Wetland Management District",MNLFR,"Litchfield Wetland Management District",,,3477,"TFLATS 1",,,,,,1997,2450555.5,107,1300,7.0,Arson,2450555.5,107,1700,231.0,D,45.2889,-95.0387,4.0,FWS,MN,,,,""
1004314,1133615,TFS_NC_182511,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS203,"NCS Region 2 District 3",,93-083,,,,,,,,1993,2449201.5,214,,7.0,Arson,,,,2.0,B,34.825,-79.3683,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
186843,189127,W-394552,FED,DOI-WFMI,BIA,USAZNAA,"Navajo Region Fire and Aviation Management",AZNAA,"Navajo Regional Office",26,,,"CLAY MINE1",,,,,,1995,2449882.5,165,1434,1.0,Lightning,2449882.5,165,1505,1.0,B,35.3175,-109.1029,2.0,BIA,AZ,,,,""
496940,534417,SFO-MN0349-916896,NONFED,ST-NASF,ST/C&L,USMNMNS,"Minnesota Department of Natural Resources",MNMNS,"Minnesota Department of Natural Resources",,,,,,,,,,1994,2449493.5,141,,5.0,"Debris Burning",,,,3.0,B,48.3959,-93.58186,14.0,"MISSING/NOT SPECIFIED",MN,Koochiching,071,Koochiching,""
681097,746098,AK-FAS-811078,INTERAGCY,IA-AKACC,ST/C&L,USAKFAS,"Fairbanks Area Forestry",AKFAS,"Fairbanks Area Forestry",78,811078,,"ELF'S",,,,,,2008,2454598.5,133,,5.0,"Debris Burning",2454598.5,133,,0.3,B,64.75,-147.31666667,14.0,"MISSING/NOT SPECIFIED",AK,,,,""
1629853,201702410,TFS-TXFD2012-389312,NONFED,ST-TXTXS,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXSFD,"Fairfield Fire Department",,389312,,"GRASS FIRE",,,,,,2012,2456040.5,114,,3.0,Smoking,,,,0.5,B,31.805227,-96.267228,14.0,"MISSING/NOT SPECIFIED",TX,Freestone,161,Freestone,""
1244029,1647153,SFO-GA-FY2001-Chattooga-076,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,FY2001-Chattooga-076,,FY2001-CHATTOOGA-076,,,,,,2001,2451986.5,77,1500,7.0,Arson,2451986.5,77,1500,55.77,C,34.5841,-84.2197,8.0,PRIVATE,GA,Chattooga,055,Chattooga,""
300404,306008,W-546546,FED,DOI-WFMI,BIA,USAZPPA,"Papago Agency",AZPPA,"Papago Agency",53,,C3NZ,"LITTLE TUCSON",,,,,,2006,2453954.5,219,2005,9.0,Miscellaneous,2453954.5,219,2223,0.5,B,31.9223,-111.791,2.0,BIA,AZ,,,,""
1682861,201847197,SFO-2013TXTXS1609,NONFED,ST-NASF,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXTXS,"Texas Forest Service",,1609,,6263,,,,,,2013,2456530.5,238,1257,9.0,Miscellaneous,2456530.5,238,1458,3.0,B,32.3256,-94.90815,8.0,PRIVATE,TX,Rusk,401,Rusk,""
233676,237801,W-19314,FED,DOI-WFMI,BLM,USORPRD,"Prineville District",ORPRD,"Prineville District",,,N349,"TOWER PT",,,,,,1996,2450312.5,230,1734,1.0,Lightning,2450312.5,230,2230,0.2,A,44.0499,-120.2844,5.0,USFS,OR,,,,""
1026274,1155899,TFS_NC_204893,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS312,"NCS Region 3 District 12",,97-023,,"HOT FLASH",,,,,,1997,2450634.5,186,,9.0,Miscellaneous,,,,0.1,A,35.3383,-81.4583,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
848487,970130,SWRA_AL_43395,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALALS2,"AFC District 2",,86.995,,,,,,,,2000,2451840.5,297,,9.0,Miscellaneous,,,,0.5,B,33.6775,-86.9956,14.0,"MISSING/NOT SPECIFIED",AL,,,,""
1614617,201642317,SFO-CA-2012-LAC005759,NONFED,ST-NASF,ST/C&L,USCALAC,"Los Angeles County Fire Department",CALAC,"Los Angeles County Fire Department",,LAC005759,,,,,,,,2012,2455995.5,69,1608,13.0,Missing/Undefined,,,,2.0,B,34.068,-118.0994,14.0,"MISSING/NOT SPECIFIED",CA,"LOS ANGELES",037,"Los Angeles",""
356092,366115,W-505941,FED,DOI-WFMI,NPS,USCAWNP,"Whiskeytown National Recreation Area",CAWNP,"Whiskeytown National Recreation Area",38,,B2Y4,KENNEDY,,,,,,2005,2453584.5,214,1651,7.0,Arson,2453584.5,214,1900,0.1,A,40.6126,-122.5275,3.0,NPS,CA,,,,""
428928,462971,SFO-GA00770404-36-091-0123-05,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission","GA McRae","GAS Ogeechee District, McRae Office",,,,,,,,,,2004,2453133.5,129,,5.0,"Debris Burning",,,,0.02,A,32.23151823,-83.22692653,14.0,"MISSING/NOT SPECIFIED",GA,Dodge,091,Dodge,""
1133676,1382385,"CDF_2003_55_2225_097273      ",NONFED,ST-CACDF,ST/C&L,USCARRU,"Riverside Unit",CARRU,"CDF - Riverside Unit",,"097273      ",,"STATE FIRE               ",,,,,,2003,2452990.5,351,,7.0,Arson,,,,0.1,A,34.01194444,-117.42694444,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
595261,642885,SFO-TN01370606-3000030087,NONFED,ST-NASF,ST/C&L,USTNTNS,"Tennessee Division of Forestry",TNTNS,"Tennessee Division of Forestry",,,,,,,,,,2006,2453799.5,64,,7.0,Arson,,,,2.0,B,35.63833,-86.12166997,14.0,"MISSING/NOT SPECIFIED",TN,Bledsoe,007,Bledsoe,""
1191784,1445694,SFO-2010-NY2717100110,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NYNYX,"Fire Department of New York",,,,,,,,,,2010,2455503.5,307,,9.0,Miscellaneous,,,,0.1,A,42.98942168,-75.5735438,14.0,"MISSING/NOT SPECIFIED",NY,MADISON,053,Madison,""
600252,648010,SFO-TX01430600-11163544,NONFED,ST-NASF,ST/C&L,USTXWAS,"Texas Forest Service - Woodville Area",TXWAS,"Texas Forest Service - Woodville Area",,,,,,,,,,2000,2451789.5,246,,1.0,Lightning,,,,3.0,B,30.41875001,-94.40624999,14.0,"MISSING/NOT SPECIFIED",TX,Hardin,199,Hardin,""
749605,849376,ODF-60531,NONFED,ST-ORORS,ST/C&L,USOR712S,"Grants Pass Unit",ORODF-712,"Grants Pass Unit",003,60531,,"WEST SIDE ROAD",,,,,,2001,2452091.5,182,,3.0,Smoking,2452091.5,182,,1.0,B,42.13449,-123.67386,8.0,PRIVATE,OR,33,033,Josephine,""
1170454,1421543,MSARCH_41379,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission",MSMSS,"Mississippi Forestry Commission",,26,,,,,,,,1999,2451195.5,17,1214,7.0,Arson,2451195.5,17,1325,8.0,B,31.77425119,-89.62850677,14.0,"MISSING/NOT SPECIFIED",MS,Covington,031,Covington,""
727224,826034,SC_3528,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,,,,,,,,,1996,2450132.5,50,,13.0,Missing/Undefined,2450132.5,50,,1.0,B,34.12083333,-79.15416667,14.0,"MISSING/NOT SPECIFIED",SC,26,051,Horry,""
130236,131527,FS-356872,FED,FS-FIRESTAT,FS,USKYDBF,"Daniel Boone National Forest",0802,"Daniel Boone National Forest",89,,4501,"FLAT ROCK",,,,,,2000,2451847.5,304,1430,7.0,Arson,2451849.5,306,1200,12.0,C,36.78472222,-84.38333333,6.0,"OTHER FEDERAL",KY,147,147,McCreary,""
1755683,300097817,SFO-2014NYNYSNYS-2014-0019,NONFED,ST-NASF,ST/C&L,USNYNYS,"New York Forest Rangers",NYNYS,"New York Forest Rangers",,NYS-2014-0019,,"ALLEN FIRE",,,,,,2014,2456757.5,100,,5.0,"Debris Burning",2456758.5,101,,14.5,C,42.1621,-76.5922,8.0,PRIVATE,NY,CHEMUNG,015,Chemung,""
1280288,1748423,SFO-NM-10-60120072X,NONFED,ST-NASF,ST/C&L,USNMNMS,"New Mexico - State Forestry",NMENO,"New Mexico - State Forestry",,60120072X,,"WELDER FIRE",,,,,,2009,2455028.5,197,1715,2.0,"Equipment Use",2455028.5,197,1715,3.6,B,34.657778,-105.499167,8.0,PRIVATE,NM,Torrance,057,Torrance,""
1325721,1804703,SFO-NY-NY0101-2004-0366583,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY0101,"Fire Department of New York",,NY0101-2004-0366583,,,,,,,,2004,2453280.5,276,1126,3.0,Smoking,2453280.5,276,1126,1.0,B,42.6898854,-73.82067883,14.0,"MISSING/NOT SPECIFIED",NY,ALBANY,001,Albany,""
64844,65506,FS-290152,FED,FS-FIRESTAT,FS,USAZASF,"Apache-Sitgreaves National Forest",0301,"Apache-Sitgreaves National Forest",40,,,,,,,,,1994,2449514.5,162,1621,1.0,Lightning,2449515.5,163,1544,1.0,B,34.09,-109.53666667,5.0,USFS,AZ,,,,""
